64,184,17,50,209,3,157,73,113,88,155,33,116,6,91,163,118,128,29,143,25,79,220,95,165,Class_Type,[Factor_0]
1.826084895,2.191913268,0.363900145,-3.77E-01,0.746648698,1.938730854,0.943465704,0.399108273,-1.10E-01,0.485837174,2.246691621,4.545226312,0.058305755,0.943465704,0.695981631,-4.80E-02,1.163008375,3.361732028,0.85994001,1.320569519,0.977998839,2.239626235,0.515566763,-1.18E-01,0.19088388,Not Healthy or Treatment Control,Cluster 1
1.675676289,1.197025943,0.909728055,-1.35E-01,0.192771107,-1.89E-02,1.564928521,0.267605691,0.110655772,0.680142345,0.619520337,1.77510517,-3.94E-03,3.171470136,0.868430545,0.091415873,4.163308848,1.590929714,-1.49E-02,2.438878267,-9.12E-02,1.190115717,0.227572016,0.743357191,0.064556131,Not Healthy or Treatment Control,Cluster 1
1.244119661,-5.06E-01,-1.38E-01,0.496129625,-3.15E-01,-4.94E-01,-5.30E-01,0.530766744,2.410199225,0.372474312,-2.71E-01,0.106407184,-4.90E-01,0.661990979,-5.61E-01,-2.74E-01,1.532187418,-3.83E-01,1.535396643,-4.11E-02,-9.87E-02,-6.28E-01,-1.58E-01,-5.27E-02,-1.26E-01,Not Healthy or Treatment Control,Cluster 1
0.407666402,-6.34E-01,-3.38E-01,0.403124158,-4.20E-01,-2.80E-01,-9.37E-01,0.640537293,1.489031883,1.917283282,1.11954689,0.731722594,-3.12E-01,2.406281513,-6.21E-01,-4.53E-03,0.997195422,0.003636043,4.123222101,-1.42E-01,0.83312603,-6.37E-01,-5.11E-01,-2.01E-01,-2.83E-01,Not Healthy or Treatment Control,Cluster 1
0.607399986,-5.28E-01,-3.69E-01,0.348167181,-3.55E-01,-3.26E-01,-1.83E-01,0.588397204,2.30987073,1.605073205,0.70421284,1.055604577,-1.73E-01,1.404733941,-5.70E-01,-2.94E-02,1.037971356,-8.96E-03,4.171729742,-2.55E-01,1.740959627,-8.55E-01,-2.90E-01,-4.62E-02,-3.12E-01,Not Healthy or Treatment Control,Cluster 1
0.425985814,-4.48E-01,-3.01E-01,0.377795176,-4.67E-01,-2.56E-01,-5.44E-01,0.600856677,2.720762524,1.204522118,1.380605602,3.264052723,-2.03E-01,0.913519181,-8.08E-01,-1.92E-01,0.77309818,0.138904651,2.37966016,-4.41E-02,-4.32E-01,-6.41E-01,-1.67E-01,-5.67E-03,-2.20E-01,Not Healthy or Treatment Control,Cluster 1
1.366171631,2.480394475,2.076129662,-2.79E-01,0.894877528,0.146174864,0.96007095,0.295426261,-1.57E-01,1.072339987,0.88961751,2.763238703,0.126732197,5.567429283,0.160947106,-1.68E-01,6.41170118,2.015932736,-1.49E-01,3.172193476,0.444058765,2.227992625,0.715469611,0.921826486,0.084951346,Not Healthy or Treatment Control,Cluster 1
-1.89E+00,0.280363442,-1.53E-01,-7.43E-01,-1.91E-01,0.197461261,-2.32E+00,-1.93E+00,3.956541059,-6.42E-01,-1.80E+00,-2.49E-02,-1.44E+00,-7.14E-03,1.083750062,0.737469609,0.620883179,-1.95E+00,-6.58E-01,-1.98E+00,-1.53E-01,1.22050519,-6.09E-02,-3.82E-01,1.891587708,Not Healthy or Treatment Control,Cluster 2
-1.23E+00,1.538393241,0.866400397,2.523792258,-4.58E-01,-2.73E-01,-1.06E+00,-7.34E-01,3.883706529,1.531714291,-6.25E-01,0.250145791,0.298316309,0.174103086,-1.25E+00,0.071344407,-2.96E-01,-1.21E+00,-3.98E-01,0.432425338,-6.66E-01,3.463430413,-4.46E-01,-1.10E+00,1.275491932,Not Healthy or Treatment Control,Cluster 1
0.275551034,1.416968837,-1.31E-01,0.369638925,-5.70E-01,-7.59E-02,0.626167306,-9.44E-01,3.546785804,-5.70E-01,-6.13E-01,-1.77E-01,0.060813779,0.040389008,0.558444976,1.46302116,0.429999188,-1.41E+00,-4.08E-01,-6.21E-01,-6.87E-01,3.743547412,-3.69E-01,-6.72E-01,1.695115747,Not Healthy or Treatment Control,Cluster 1
-1.89E-01,1.726729027,1.736645233,3.130484631,-5.45E-01,-2.18E-01,0.730598143,0.127260692,3.620530206,-7.71E-01,-7.39E-01,-1.83E-01,0.272927154,-5.17E-01,-7.73E-01,0.928957805,-9.65E-02,-1.02E+00,-3.56E-01,0.037498127,-7.71E-01,4.019473354,-3.17E-01,-7.24E-01,-5.17E-01,Not Healthy or Treatment Control,Cluster 1
-1.53E+00,2.320025353,-1.36E-01,2.550569833,-1.98E-01,-1.36E-01,-8.03E-01,-1.24E+00,3.898013067,0.721893627,-4.14E-01,-1.47E+00,0.041534078,0.055670051,1.553355878,0.192123473,-4.10E-01,-1.10E+00,2.50091453,-1.70E-01,-4.14E-01,4.942515605,-2.30E-01,-3.80E-01,-1.98E-01,Not Healthy or Treatment Control,Cluster 1
-7.79E-01,2.337791664,0.832917197,2.941037838,-3.10E-01,0.025506168,-9.49E-01,-7.57E-01,5.527325893,-1.55E-01,-3.27E-01,0.29143974,-4.99E-02,0.098520118,1.049389277,-3.54E-01,-4.22E-01,-6.98E-01,-1.60E-01,-4.79E-01,-4.34E-01,4.92194589,-4.99E-02,-3.98E-01,-8.44E-01,Not Healthy or Treatment Control,Cluster 1
-3.72E-01,-3.98E-01,0.641624486,-7.76E-01,-6.42E-01,-5.98E-01,0.185052741,-5.92E-03,-4.98E-01,-3.02E-01,-5.47E-01,-4.22E-01,-8.43E-02,0.176491981,-3.32E-01,-2.45E-01,0.403412173,-2.41E-01,-3.58E-01,0.777470417,-8.14E-01,0.287095145,0.133746405,-9.85E-02,0.084030104,Not Healthy or Treatment Control,Cluster 2
-4.80E-01,-3.78E-01,0.724143072,-6.90E-01,-6.10E-01,-5.20E-01,0.198493936,0.024969848,-5.45E-01,-4.67E-01,-4.54E-01,-3.24E-01,-1.01E-01,0.192445032,-3.33E-01,-2.63E-01,0.534283756,-3.24E-01,-3.73E-01,0.711950416,-8.80E-01,0.179488427,0.28726756,-6.00E-04,0.155083927,Not Healthy or Treatment Control,Cluster 2
-4.33E-01,-4.28E-01,0.740228695,-6.46E-01,-6.49E-01,-5.23E-01,0.661421449,-3.51E-03,-4.29E-01,-1.77E-01,-4.80E-01,-6.46E-01,-1.35E-01,0.122763263,-3.77E-01,-2.52E-01,0.338866992,-1.91E-01,-4.82E-01,1.128800588,-7.21E-01,0.759113046,0.205127348,0.087088767,0.194147841,Not Healthy or Treatment Control,Cluster 2
-4.18E-01,-4.41E-01,0.504055413,-7.88E-01,-5.19E-01,-6.11E-01,0.431231425,-3.35E-02,-4.33E-01,-3.37E-01,-4.38E-01,-5.27E-01,-2.00E-01,0.080210233,-3.53E-01,-2.08E-01,0.322965293,-2.54E-01,-4.52E-01,0.604437455,-6.57E-01,0.344847814,0.362141036,-2.18E-02,0.137881219,Not Healthy or Treatment Control,Cluster 2
-4.60E-01,-3.92E-01,0.671699867,-7.41E-01,-6.53E-01,-6.62E-01,0.22613038,-4.84E-02,-4.65E-01,-2.61E-01,-3.39E-01,-4.06E-01,-1.35E-02,0.367784219,-3.55E-01,-1.90E-01,0.445073779,-1.82E-01,-4.60E-01,0.70332474,-7.92E-01,0.691384389,0.308010641,-3.94E-02,0.194155663,Not Healthy or Treatment Control,Cluster 2
0.878010634,-6.51E-01,-4.89E-01,0.319850493,-4.40E-01,-2.17E-01,-5.66E-01,0.665789801,2.812291082,4.172447796,2.522820454,0.217825322,-5.31E-01,1.197921297,-7.93E-01,-7.50E-02,0.704971452,0.943868595,4.764491357,0.109419427,-4.23E-01,-6.85E-01,-4.72E-01,-3.61E-01,-3.61E-01,Not Healthy or Treatment Control,Cluster 1
1.131616299,-8.31E-01,-6.36E-01,0.282398392,-2.64E-01,-3.96E-01,-1.05E-01,0.555985259,1.944640589,3.016540789,2.040436218,5.250870388,-5.17E-01,1.496743137,-8.57E-01,-1.11E-01,1.463143943,0.220358694,1.829048288,-1.88E-01,-4.38E-01,-6.40E-01,-4.07E-01,-1.33E-01,-3.75E-01,Not Healthy or Treatment Control,Cluster 1
-2.55E-03,-7.98E-01,-2.41E-01,0.366780114,-3.91E-01,-4.97E-02,-2.20E-01,0.40762227,1.220820609,1.428897774,0.804252203,2.53058471,-1.03E-01,0.707758022,-8.11E-01,-2.20E-01,1.134522289,-3.69E-02,2.548406114,-3.43E-02,-2.88E-01,-7.23E-01,-2.69E-01,-2.92E-01,-2.18E-01,Not Healthy or Treatment Control,Cluster 1
2.915633655,-7.19E-01,-5.24E-01,0.276098979,-3.85E-01,-5.20E-01,-7.71E-01,0.552898157,2.545659863,1.512261806,1.596034992,0.701021174,-5.85E-01,3.030905849,-7.64E-01,-2.45E-02,1.646873465,-6.99E-02,2.075385871,-4.16E-01,-2.66E-01,-3.97E-01,-4.21E-01,-2.08E-01,-3.41E-01,Not Healthy or Treatment Control,Cluster 1
1.052765468,-9.38E-01,-5.56E-01,0.400272902,-3.79E-01,-6.22E-01,-6.32E-01,0.620849509,1.481585998,2.855550007,1.179509752,1.109939439,-2.50E-01,2.30283199,-9.65E-01,0.086719213,1.122992402,0.339593843,2.504696393,-7.71E-02,2.062228571,-7.43E-01,-4.68E-01,-1.17E-01,-2.16E-01,Not Healthy or Treatment Control,Cluster 1
1.371971056,-6.81E-01,-3.01E-01,0.387652799,-4.69E-01,-3.36E-01,-5.20E-01,0.377857229,1.709076178,3.677379913,0.271740811,1.093220271,-3.71E-01,3.618636298,-4.49E-01,0.020060986,1.234224328,0.630720353,7.941750456,-2.17E-01,0.6518553,-6.74E-01,-2.25E-01,-2.94E-02,-2.50E-01,Not Healthy or Treatment Control,Cluster 1
-4.76E-01,-4.63E-01,0.512061931,-6.52E-01,-6.45E-01,-7.49E-01,0.39509393,-6.34E-02,-3.75E-01,0.032627542,-4.10E-01,-4.26E-01,0.066001261,0.009698611,-3.69E-01,-2.43E-01,0.490485022,-2.38E-01,-5.60E-01,0.656222804,-7.40E-01,0.431952672,0.497981854,0.228272093,0.133731812,Not Healthy or Treatment Control,Cluster 2
-3.98E-01,-3.73E-01,1.570251267,1.453335925,-4.34E-01,1.261345471,0.632465293,1.546665679,-3.58E-01,0.527733772,0.142662705,1.408466864,-2.51E-02,1.628306237,-2.19E-02,0.403049493,-4.11E-01,0.509492236,3.539049499,-3.68E-01,-7.82E-01,-7.17E-01,-1.76E-01,0.4335165,0.759311708,Not Healthy or Treatment Control,Cluster 1
1.289520377,3.337250149,0.778791254,0.130059255,0.885076905,-2.03E-01,2.107811481,0.254721712,0.184149173,2.288745241,0.809639591,1.289520377,0.134764494,3.447967662,0.687049646,0.023953653,3.907789583,5.811572489,-1.70E-02,2.34508139,4.671443497,2.636783604,0.828031595,0.114465842,0.034856136,Not Healthy or Treatment Control,Cluster 1
1.07172287,1.111167162,1.077506274,-2.17E-01,0.307178187,-2.41E-02,1.224132874,-5.43E-01,-6.87E-01,-1.30E-01,-8.59E-01,-6.84E-01,0.087050464,0.131442313,-3.50E-01,0.828646864,0.276120182,-6.97E-01,0.35211724,-3.04E-01,1.878069948,-1.66E-01,1.230751655,1.614171366,0.393447981,Not Healthy or Treatment Control,Cluster 1
0.160430802,-3.92E-01,0.141527407,-5.63E-01,0.079570696,2.109926439,-3.22E-01,-6.63E-01,-6.94E-01,3.033560599,-8.70E-01,-3.73E-01,2.138258494,-3.29E-01,-9.60E-01,-8.26E-02,-5.41E-01,-5.04E-01,-9.88E-01,-2.23E-01,0.391736637,1.696727346,0.720707621,-4.02E-01,-8.63E-01,Not Healthy or Treatment Control,Cluster 2
-6.36E-01,-1.67E-01,-2.93E-02,1.404538208,1.006965735,0.934484264,-8.18E-01,0.731379043,0.485543618,0.110193095,0.468225826,-5.99E-01,-2.21E-01,-5.33E-01,0.359277279,2.465847027,-6.04E-01,3.913453969,0.386212117,-3.86E-01,-3.97E-01,0.171829125,1.919247415,-3.86E-01,0.232817265,Not Healthy or Treatment Control,Cluster 1
-8.67E-01,-3.13E-01,0.369814048,0.951383706,0.814625669,-7.15E-03,0.079116007,-1.82E-01,0.420976169,1.313839733,-4.32E-02,-3.68E-01,1.204756451,-4.70E-01,0.912439118,0.924172946,-7.20E-01,1.114382738,1.2706474,-4.04E-01,-2.14E-01,-7.15E-01,1.985380735,-1.30E-01,0.524459015,Not Healthy or Treatment Control,Cluster 1
0.314266996,0.156337686,0.248297694,-5.66E-01,0.445691767,0.618288345,-2.75E-01,-1.78E-01,7.553807155,-9.08E-02,-2.31E-01,-5.66E-01,0.963957056,1.1715748,0.560474928,1.864378811,1.272127649,-6.29E-01,-5.63E-01,-4.15E-01,-2.96E-01,-7.51E-01,0.600149409,0.323295798,1.364046533,Not Healthy or Treatment Control,Cluster 1
0.265160117,0.659527839,1.976946465,-7.78E-01,-7.56E-01,-6.84E-01,1.910065354,-7.70E-01,-5.91E-01,2.350734244,-7.09E-01,-4.48E-01,-9.22E-01,0.032561184,0.030114939,-5.03E-01,-9.62E-01,-9.54E-01,-4.00E-01,-4.12E-01,0.046705095,-5.55E-02,-6.40E-01,3.453918007,-4.85E-01,Not Healthy or Treatment Control,Cluster 2
0.626744651,-1.95E-01,-2.11E-01,-9.77E-01,1.037209643,0.594430099,0.339410868,0.360746119,1.397237048,2.048867724,0.799468355,-7.72E-01,0.457811176,0.96476795,2.399421633,0.164099986,-8.67E-01,1.76363696,-3.41E-02,-1.96E-01,-1.97E-01,-5.60E-01,1.936685596,0.108207614,1.314029171,Not Healthy or Treatment Control,Cluster 1
0.12407394,-1.13E-01,0.789458467,-8.42E-01,0.556277421,-8.36E-01,0.942252135,-4.25E-01,-7.15E-01,1.196239291,0.312324858,-9.01E-01,0.414886297,0.064399942,1.038409818,0.928176889,-7.19E-01,-4.97E-01,0.785262225,-2.95E-01,1.53267895,-2.25E-01,1.575070354,-2.34E-02,1.309507203,Not Healthy or Treatment Control,Cluster 1
2.748775712,-2.28E-02,0.125558804,-5.30E-01,1.458488395,1.463765602,0.963287444,0.541072546,0.159145296,0.477049597,-2.40E-01,-7.40E-01,1.088345691,0.353532121,4.661752904,0.124727671,2.433206013,-6.84E-01,-3.84E-01,-1.56E-01,-6.61E-01,-8.55E-01,3.312665076,1.304655253,1.58457604,Not Healthy or Treatment Control,Cluster 1
-5.80E-01,-4.47E-01,-1.46E-01,-6.67E-01,-8.31E-01,-6.44E-01,1.077417266,-7.07E-01,-5.13E-01,-7.11E-01,-8.86E-01,-4.00E-01,-3.83E-01,0.33586369,-9.45E-01,-2.83E-01,-2.24E-01,-3.80E-01,-4.56E-01,-4.53E-01,-4.82E-01,1.15901462,-2.41E-01,-8.60E-01,-7.41E-01,Not Healthy or Treatment Control,Cluster 2
2.971864517,2.578710432,0.763071699,-5.23E-01,1.636690931,-2.58E-01,0.459080083,-7.59E-01,-7.79E-01,-7.19E-01,-4.63E-01,-7.01E-01,0.813905889,0.224838159,0.587305604,-6.01E-01,-5.07E-01,-7.60E-01,-5.94E-01,-1.34E-01,-1.25E-01,0.119733866,2.339504926,1.826685038,-5.18E-01,Not Healthy or Treatment Control,Cluster 2
-3.68E-01,-1.37E-01,4.194819697,1.127751428,-4.85E-01,-5.43E-01,1.540292328,1.915425615,0.788766177,0.909891756,0.023877453,-6.15E-01,0.221058558,-4.23E-01,0.287535479,-1.69E-01,-9.93E-02,0.4181173,4.351797841,-5.38E-01,-8.79E-01,-7.09E-01,-7.98E-01,1.434332881,0.568495956,Not Healthy or Treatment Control,Cluster 1
-3.13E-01,-4.45E-01,2.147750122,1.499427585,0.195230124,5.104634355,2.906693724,0.597434619,1.594599935,1.200561279,0.474800617,-1.01E-01,0.646650074,1.185237482,0.587511298,1.718250425,-7.32E-01,-4.29E-02,1.146590647,-3.79E-01,0.095156187,-5.69E-01,0.203366825,-4.62E-01,0.316079469,Not Healthy or Treatment Control,Cluster 1
0.401827888,0.010832191,1.011940901,-8.99E-01,0.066322996,-9.95E-01,-9.55E-01,-6.48E-01,-7.60E-01,-9.73E-01,-7.50E-01,-6.89E-01,-2.48E-01,0.142546852,0.069787913,-5.14E-01,2.189496475,-6.09E-01,-8.47E-01,-3.02E-01,-1.32E-01,3.358271381,1.843018045,-2.44E-01,-3.34E-01,Not Healthy or Treatment Control,Cluster 2
-1.45E-01,1.201807661,-9.00E-02,1.684314855,-5.87E-01,-6.94E-01,3.492389826,-1.50E-01,1.498725936,1.995134875,-8.13E-01,-7.91E-01,1.645286826,-6.25E-01,2.12291262,0.772186128,0.834498153,-4.33E-01,-2.50E-01,-7.79E-01,-1.10E-01,-8.49E-01,-4.73E-01,-9.61E-03,1.867808646,Not Healthy or Treatment Control,Cluster 1
-8.02E-01,-6.41E-01,-7.67E-01,-4.65E-01,-9.18E-01,-2.05E-01,-6.71E-01,-5.43E-01,-5.48E-01,-9.42E-01,-6.65E-01,-4.69E-01,-6.77E-01,-4.46E-01,-5.73E-01,-6.82E-01,-8.55E-01,-4.11E-01,-4.65E-01,-6.20E-01,-6.91E-01,0.499420701,-7.15E-01,-8.19E-01,-6.01E-01,Not Healthy or Treatment Control,Cluster 2
0.037446085,0.38161047,0.706346867,-5.07E-01,1.004770018,-2.45E-01,0.933784949,0.089648118,-2.46E-01,0.237756915,0.363299041,-9.11E-01,0.028301645,1.781539816,2.497975972,1.008707011,-4.62E-01,-9.04E-01,-7.69E-01,-1.49E-01,0.515010296,-7.54E-01,0.972559616,1.209817638,2.841549162,Not Healthy or Treatment Control,Cluster 1
-5.63E-01,-4.82E-01,0.384601472,0.548843736,-1.28E-01,-1.65E-02,0.417140727,0.773589602,2.984221552,3.810090552,2.54594155,-7.78E-02,3.95805224,-4.27E-01,-5.91E-01,1.875782452,-6.36E-01,1.248699815,1.284319795,-4.05E-01,-5.54E-01,-4.44E-01,-4.68E-01,-6.19E-01,0.015429743,Not Healthy or Treatment Control,Cluster 1
-4.17E-01,-6.67E-01,-7.45E-01,-8.45E-01,-6.82E-01,-8.28E-01,-6.79E-01,-5.39E-01,-5.35E-01,-5.22E-01,-6.24E-01,-4.01E-01,-8.07E-01,-6.06E-01,-6.17E-01,-9.07E-01,-8.44E-01,-3.26E-01,-7.38E-01,-8.68E-01,-8.66E-01,-3.40E-02,-4.12E-01,-5.95E-01,-6.68E-01,Not Healthy or Treatment Control,Cluster 2
0.331902834,0.278259699,1.538325268,-6.02E-01,-3.71E-01,-6.95E-01,0.178548161,-5.64E-01,-6.31E-01,-4.82E-01,-7.43E-01,-2.83E-01,-6.68E-01,-5.81E-01,-8.84E-01,-7.02E-01,-2.40E-01,-4.18E-01,-6.64E-01,-5.43E-01,1.976978821,0.670762044,-8.80E-01,0.119440048,-9.01E-02,Not Healthy or Treatment Control,Cluster 2
-1.68E-01,-2.20E-01,0.910213309,1.158843262,-2.74E-01,3.182394794,-7.71E-01,0.302649111,0.694281195,5.912770827,0.349181432,0.058686395,0.222436719,1.204530191,1.247811006,-9.85E-02,0.074956332,-4.13E-01,3.323735079,-2.75E-01,-8.57E-02,-7.25E-01,0.390798691,0.244441597,0.393797892,Not Healthy or Treatment Control,Cluster 1
-4.14E-01,-5.18E-01,-2.50E-01,-6.84E-01,-5.11E-01,0.63470199,-2.00E-01,-7.75E-01,-6.98E-01,-7.96E-01,-8.41E-01,-1.94E-01,-6.71E-01,-6.95E-01,-8.94E-01,-6.30E-01,-2.20E-01,-8.73E-01,-6.07E-01,-3.25E-01,-4.00E-01,1.302243618,0.365774117,-5.51E-01,-4.04E-01,Not Healthy or Treatment Control,Cluster 2
0.154829749,-2.06E-01,1.246325553,-8.07E-01,1.107124429,0.180466126,0.019901226,-7.77E-01,-8.12E-01,0.722998881,-8.70E-01,-3.18E-01,0.012458752,-2.32E-01,-9.35E-01,0.589606083,1.001430555,-7.42E-01,-6.04E-01,-2.33E-01,1.080594647,-2.97E-01,0.548521318,0.316773771,-8.50E-01,Not Healthy or Treatment Control,Cluster 2
-7.88E-01,-6.36E-01,-5.97E-01,-7.72E-01,-7.60E-01,0.407417942,-6.55E-01,-4.67E-01,-5.38E-01,-7.41E-01,-8.26E-01,-2.99E-01,-7.03E-01,-8.58E-01,-7.89E-01,-8.16E-01,-2.68E-01,-3.28E-01,-4.78E-01,-5.22E-01,-3.46E-01,-7.67E-01,-2.49E-01,-6.52E-01,-6.98E-01,Not Healthy or Treatment Control,Cluster 2
-3.61E-01,-5.71E-01,0.896731619,0.050805491,2.003599189,1.471933011,-6.81E-01,-7.59E-02,-3.05E-01,0.064204916,-3.73E-01,-7.65E-01,1.18541434,0.508747465,-7.84E-02,1.867831368,0.170862811,-4.98E-01,0.984078673,-3.89E-01,0.580124053,-3.70E-01,-2.57E-01,-4.30E-01,0.808258706,Not Healthy or Treatment Control,Cluster 1
1.399524977,-2.08E-01,-3.02E-01,-4.67E-01,1.156546425,-4.65E-01,0.422020541,-5.17E-01,-7.71E-01,-3.43E-01,-8.37E-01,-8.52E-01,2.049902441,-8.16E-01,1.083842479,0.946309818,0.138843927,-7.51E-01,2.464183467,-3.61E-01,0.414524545,1.736951343,-6.60E-01,0.011639064,1.910706083,Not Healthy or Treatment Control,Cluster 2
0.50162407,0.455880216,0.392446737,0.269619518,-8.54E-01,0.662419927,0.556907733,-6.20E-01,0.196224129,1.861379129,-1.63E-01,-3.65E-01,-5.40E-01,-2.54E-01,0.428686301,0.524075778,-6.54E-02,-5.29E-01,-9.97E-02,-7.21E-01,0.009729199,0.496298507,-1.43E-01,-1.72E-01,0.73755635,Not Healthy or Treatment Control,Cluster 1
-2.13E-02,0.539845037,0.500485879,-7.23E-01,2.092997877,-2.62E-01,0.091143,-2.55E-02,0.806652575,-2.93E-01,-4.68E-01,-5.53E-01,-7.76E-02,-8.52E-01,2.948426026,0.819150954,-5.20E-01,-4.82E-01,0.944453711,-5.63E-01,-3.92E-01,0.089106742,1.972802089,0.088586044,0.877527595,Not Healthy or Treatment Control,Cluster 2
1.087200406,-2.49E-01,0.606292064,-7.85E-01,2.568923021,-4.39E-01,-3.22E-01,-7.74E-01,-6.03E-01,0.718867437,-7.09E-01,-4.65E-01,0.099511418,-7.64E-01,-5.55E-01,0.272110841,1.069916342,-5.99E-01,0.825560561,-3.25E-01,0.529820969,0.309147173,0.110547041,0.113715602,-1.48E-01,Not Healthy or Treatment Control,Cluster 2
0.497824804,-2.21E-02,0.823914695,-8.33E-01,-5.51E-01,0.381552643,0.393687698,-7.46E-01,-6.00E-01,-5.34E-01,-7.81E-01,-3.36E-01,-5.33E-01,1.521719899,-4.15E-01,-5.10E-01,-1.83E-02,-4.43E-01,-7.03E-01,-4.55E-01,-3.27E-01,0.771382055,-8.07E-02,-5.24E-02,-7.57E-01,Not Healthy or Treatment Control,Cluster 2
1.832629484,0.966054952,1.132140319,-7.44E-01,2.341394401,0.271703302,4.311964666,-6.35E-01,-5.96E-01,-4.99E-01,0.156959065,-6.44E-01,0.574891355,-8.69E-01,1.454334818,0.320131114,1.692695893,-3.99E-01,-8.32E-01,-1.15E-01,0.123835444,-8.40E-01,0.592186388,0.863318607,-3.59E-01,Not Healthy or Treatment Control,Cluster 1
1.266149185,1.452499115,1.437067273,-5.02E-01,1.286492981,1.218632447,0.507215504,-8.18E-01,0.939350179,1.477512818,-9.79E-01,-8.60E-01,2.489834392,-4.65E-01,-5.09E-01,0.350773552,-1.73E-01,-3.89E-01,-7.58E-01,-2.75E-01,0.202707826,5.821869794,1.567583187,2.155204435,0.745051263,Not Healthy or Treatment Control,Cluster 1
-1.65E-01,-3.45E-02,-1.04E-01,-5.73E-01,-8.14E-01,-7.63E-01,-7.44E-01,-5.38E-01,-5.99E-01,-6.16E-01,-8.46E-01,-5.01E-01,-6.72E-01,-4.73E-01,-9.11E-01,-7.50E-01,0.970631578,-4.93E-01,-6.12E-01,-3.27E-01,-8.59E-01,0.652493213,-9.02E-03,-7.61E-01,-6.50E-01,Not Healthy or Treatment Control,Cluster 2
2.182738215,1.575571668,2.307977549,-6.02E-01,0.392359533,0.249988301,0.169354059,-7.93E-01,-7.04E-01,0.235621803,-8.26E-01,-4.89E-01,-1.26E-01,-8.61E-01,0.01581636,-7.87E-01,0.508596788,-5.59E-01,-6.95E-01,-2.78E-01,0.412529254,-7.45E-02,-3.79E-01,-2.08E-01,-6.70E-01,Not Healthy or Treatment Control,Cluster 2
2.692630445,2.613597549,0.573209873,-4.26E-01,0.673665148,0.827576453,2.657405594,-7.68E-01,-1.19E-01,-4.65E-02,-5.39E-01,-6.49E-01,1.046514354,1.218919372,-1.88E-01,1.889500289,1.635581555,-8.37E-01,-9.60E-01,-3.53E-01,-2.28E-01,-8.97E-01,0.888651582,3.2782856,3.246319301,Not Healthy or Treatment Control,Cluster 1
-5.02E-01,-2.00E-01,-2.53E-01,-6.84E-01,-7.98E-01,-7.07E-01,-6.62E-01,-5.02E-01,-5.64E-01,-9.23E-01,-8.10E-01,-5.39E-01,-5.56E-01,-8.24E-01,-8.63E-01,-7.31E-01,0.625687239,-4.08E-01,-5.49E-01,-4.55E-01,-6.54E-01,2.331050886,-9.05E-01,-8.28E-01,-6.36E-01,Not Healthy or Treatment Control,Cluster 2
0.048991606,-9.17E-03,0.085756936,-9.68E-01,-9.51E-01,-7.31E-01,-6.32E-01,-6.90E-01,-7.73E-01,-8.79E-01,-8.82E-01,-2.64E-01,-7.90E-01,-6.10E-01,-9.89E-01,-5.90E-01,-2.13E-01,-4.94E-01,-7.44E-01,-7.74E-01,-6.27E-01,0.865990126,-7.75E-01,-6.95E-01,-6.74E-01,Not Healthy or Treatment Control,Cluster 2
-5.01E-01,-2.82E-01,-1.32E-01,-7.32E-01,-5.00E-01,-5.24E-01,2.73799874,-4.84E-01,-8.32E-01,-8.46E-01,-7.14E-01,-3.61E-01,-8.17E-01,-5.11E-01,-7.22E-01,-5.56E-01,2.126826333,-4.64E-01,-6.59E-01,-3.79E-01,-3.65E-01,1.20846157,-7.69E-01,-7.29E-01,-7.94E-01,Not Healthy or Treatment Control,Cluster 2
-3.57E-01,-6.27E-01,-5.14E-01,-5.56E-01,-8.35E-01,0.222892943,-4.00E-01,-6.18E-01,-7.44E-01,-8.61E-01,-8.54E-01,-5.76E-01,0.178907176,-2.45E-01,-7.49E-01,-5.46E-01,-5.46E-03,-5.20E-01,-6.74E-01,-4.87E-01,-4.17E-01,-3.41E-01,-3.65E-01,-5.85E-01,-7.94E-01,Not Healthy or Treatment Control,Cluster 2
-5.38E-01,-3.30E-01,-5.35E-01,-9.64E-01,-8.81E-01,-8.41E-01,1.325499213,-5.50E-01,-4.96E-01,-5.90E-01,-8.72E-01,-4.54E-01,-4.60E-01,0.506889353,-7.21E-01,-8.35E-01,-5.18E-01,-4.56E-01,-6.54E-01,-5.86E-01,-7.07E-01,0.095911634,-9.46E-01,-9.60E-01,-7.70E-01,Not Healthy or Treatment Control,Cluster 2
-5.57E-01,-8.15E-01,-7.49E-01,-7.14E-01,-8.87E-01,-7.36E-01,-6.83E-01,-6.00E-01,-4.78E-01,-5.93E-01,-6.74E-01,-3.63E-01,-6.68E-01,-8.53E-01,-6.43E-01,-7.50E-01,1.165626816,-4.01E-01,-6.58E-01,-7.72E-01,-8.55E-01,-4.89E-01,-8.36E-01,-4.57E-01,-7.02E-01,Not Healthy or Treatment Control,Cluster 2
1.1110712,2.303704412,0.5832857,-7.98E-01,-1.92E-01,0.354167693,-1.81E-01,-5.93E-01,0.223610584,0.731702498,0.884386321,-6.76E-01,-4.68E-01,-5.75E-01,-7.90E-01,-3.40E-01,0.478650756,-6.24E-01,-8.70E-01,-1.77E-01,0.697579794,0.444525695,0.165838241,1.105320109,-6.31E-01,Not Healthy or Treatment Control,Cluster 1
